respondent_id,xyz_vaccine,seasonal_vaccine
26807,0.7102486922791618,0.9619385607797666
26808,0.20276052935091574,0.5306027228065899
26809,0.6996199129845196,0.1853525923455462
26810,0.044210648084360815,0.1314676725968976
26811,0.04570617217229367,0.05658575732178723
26812,0.13996599176269353,0.6913565587193579
26813,0.3553202999140196,0.34104144350041565
26814,0.03353048226451996,0.5151220830454455
26815,0.05278014422172578,0.1337840839624685
26816,0.041498671933734674,0.17051617493089338
26817,0.17391000514212,0.7695312523078971
26818,0.07923428380425472,0.2587794785783109
26819,0.36411398841139164,0.41348855817055863
26820,0.07754867558098057,0.276170459660482
26821,0.11230275828256657,0.48290974369322087
26822,0.2938381385711462,0.6226728931818608
26823,0.5104215034338353,0.5815405459688217
26824,0.033953017024613855,0.6859531258000275
26825,0.41289077857125017,0.8239344845503573
26826,0.09007067592343142,0.7536529910505952
26827,0.06218792240278432,0.17621682177586734
26828,0.148538523628611,0.6645876374149717
26829,0.633769149557886,0.9322324903816528
26830,0.08703065101033476,0.7827929239060077
26831,0.19734430762993985,0.8265577453949209
26832,0.14151063291735977,0.873246353395447
26833,0.004799713152145972,0.28547961960824453
26834,0.08907051894777135,0.40282488509466297
26835,0.39480583183519835,0.9023760783555402
26836,0.1635949436540195,0.6329270473913904
26837,0.029372313578836698,0.01135729964962121
26838,0.09967017763033331,0.46723674170337925
26839,0.13299997442279818,0.5040747879363102
26840,0.09052465913490394,0.12605626273078382
26841,0.3301221135819713,0.7754724747764853
26842,0.06957225944671187,0.19863338154467924
26843,0.03458248838770324,0.014018939900205255
26844,0.05058478905036206,0.4434163411618084
26845,0.04576092650405542,0.678685014154827
26846,0.06846982430720144,0.7472002010037315
26847,0.3182407562901616,0.08502531977043144
26848,0.04376844769794335,0.6630832107869922
26849,0.1349604856871522,0.5743586606501917
26850,0.6089600936089162,0.7479642903373008
26851,0.04195763788628395,0.07710799694682409
26852,0.04562657833666505,0.12119043856771707
26853,0.4929741834115868,0.5249068284013506
26854,0.015221551730568017,0.08030482700088798
26855,0.5819073314142826,0.8612681827728911
26856,0.10070092686363978,0.02436371562966685
26857,0.42233785589809486,0.18010899808264566
26858,0.1214447409024722,0.5957911980713229
26859,0.08569972402493214,0.15502609951242977
26860,0.1251064017617391,0.09370567656208975
26861,0.06219525614977462,0.05770495363518381
26862,0.12897562990084172,0.3329020110283319
26863,0.20894245678233503,0.4044366641504963
26864,0.478201496172908,0.37042485701248234
26865,0.013682874837128068,0.044755284554340455
26866,0.224439251086594,0.6675975466483546
26867,0.10109966823449792,0.15201241301451218
26868,0.7908789729537528,0.9452868061042735
26869,0.09170481486113242,0.2589376202191241
26870,0.6311099062731335,0.8737401794578042
26871,0.06387327751594543,0.04874891052046149
26872,0.0581744607541069,0.45280638444431764
26873,0.11436886921380829,0.8321526592333173
26874,0.04310321178378595,0.12763655758392817
26875,0.6559064546129767,0.9284718560449285
26876,0.03892295813915008,0.04212838846313409
26877,0.060964650474365265,0.14344496136760146
26878,0.17935126140050706,0.28988601671780256
26879,0.010620647408277357,0.01666920672231479
26880,0.04269193606981033,0.11405995698449643
26881,0.023854045100461053,0.06794783986894473
26882,0.026359207041221397,0.08781475079473636
26883,0.05355811668425479,0.21862615091424156
26884,0.06420098693753723,0.17419139382006232
26885,0.20848945304113198,0.8106581928991525
26886,0.10004736555680753,0.772068560312912
26887,0.6357280524526285,0.9002192851884756
26888,0.869838867448132,0.9476798352761963
26889,0.04378983594833017,0.12227446369573
26890,0.10620037226893063,0.3991549519179166
26891,0.34371609510555756,0.5952512920786698
26892,0.15131011407499279,0.8660860563885803
26893,0.06595615161693008,0.2156248833409062
26894,0.18291143762235526,0.3059394028479847
26895,0.08097482996756751,0.8556051917905781
26896,0.06995169689134231,0.10694311529376557
26897,0.05470633458061743,0.3673003796032333
26898,0.2348872695955769,0.6768403430400876
26899,0.062951044088403,0.08736246994224658
26900,0.10537331058081142,0.28367125873620996
26901,0.008327586285681667,0.27777407232233786
26902,0.2039760051817139,0.9273977703529618
26903,0.19247363725190406,0.07336650862495937
26904,0.04041741151213587,0.30835492774705187
26905,0.37590579039483674,0.7999588090206281
26906,0.06791950055459622,0.3535680888581938
26907,0.015096434225782433,0.6153334928124535
26908,0.13585851989492506,0.7322502633557112
26909,0.07628492598937159,0.25600894179026673
26910,0.08878840756521275,0.19168546317504795
26911,0.04676368734600037,0.08714940008844493
26912,0.5096182778254629,0.9595271140331344
26913,0.7878252958951815,0.8860972342098672
26914,0.08115220600980114,0.2100949396689497
26915,0.12557841052488708,0.6629924413393544
26916,0.07990654524013013,0.34526638191353876
26917,0.00604145793031747,0.016541290539188312
26918,0.7411690999289288,0.9102101879613093
26919,0.3195735239263912,0.602206447515637
26920,0.030582035630407792,0.145136655915774
26921,0.12203087839977196,0.8532757217064048
26922,0.0575528326484899,0.6566894241891087
26923,0.10825777762579036,0.5434635823873731
26924,0.613398423455372,0.8717848713949986
26925,0.11979632287178679,0.592919934751838
26926,0.6242517114773196,0.49634021883485147
26927,0.27345845115879824,0.59216989691576
26928,0.0507242531524003,0.5054300482158173
26929,0.08536911231402432,0.16062161660768698
26930,0.6881163524579932,0.9146479464478289
26931,0.12018603015250111,0.42819878458669364
26932,0.064648307701367,0.8787411817116509
26933,0.09701727318507976,0.7619899681307644
26934,0.49453950963846277,0.6403867095860242
26935,0.14217636507736017,0.4450016658270466
26936,0.4907027650092122,0.3063428410335098
26937,0.29551425839352324,0.7650672015870377
26938,0.08856377298585653,0.062315427038297885
26939,0.03038660058441463,0.035980979748894235
26940,0.06788694228317028,0.1407959725180514
26941,0.052948183859193435,0.45487977169912497
26942,0.5483103220005316,0.7526601120254731
26943,0.13100709243714104,0.6509094691817151
26944,0.06903702067388388,0.1543736347270206
26945,0.12290234083658061,0.6109162395497556
26946,0.14009194692731083,0.731937068190815
26947,0.14746844278406998,0.5760464577403975
26948,0.013496705017360255,0.057027640183237936
26949,0.02517240888120721,0.07000613283193084
26950,0.03324803965455299,0.4840021996245607
26951,0.07272155584186384,0.3205241095733705
26952,0.8301476401247444,0.9414721513938137
26953,0.7912993687216044,0.9754159370507586
26954,0.058003129652766786,0.19430995614207644
26955,0.18209694621436184,0.6102137217999182
26956,0.09859292994117863,0.23402968948382152
26957,0.02910510132695033,0.903237031386607
26958,0.27256643951843806,0.7169284515340117
26959,0.042300241926228534,0.18749045599810396
26960,0.037210476742684954,0.04832336157753638
26961,0.21856968685824557,0.5499284870953927
26962,0.15780124632593132,0.9114638525998937
26963,0.15575740036563837,0.3038296719930612
26964,0.11239637276663497,0.293698734495513
26965,0.8113902605983401,0.944340428693409
26966,0.013073606126434958,0.02776452889820193
26967,0.1330693739289381,0.40578274338782017
26968,0.04503658008450988,0.8209177440919011
26969,0.040429168577956406,0.22811053515197197
26970,0.6656963720514124,0.33644343034237767
26971,0.10016330462764894,0.3351894447607082
26972,0.006476223963562271,0.025805311127263843
26973,0.0550891535227462,0.12561582624239842
26974,0.093401541007066,0.32332985127048913
26975,0.07667376839320134,0.6405861677077163
26976,0.8664286870606162,0.5631345520289172
26977,0.05640060032705888,0.3074968706473657
26978,0.02936395635330512,0.8068096311945341
26979,0.27595391277874576,0.649518816315841
26980,0.046523744860928085,0.10410180244681039
26981,0.05461527299683621,0.2496505774826005
26982,0.7133872163794722,0.8674304332251221
26983,0.1806626223650819,0.6192607659491577
26984,0.09565154812046897,0.15399000115322078
26985,0.019618985499277878,0.08310258647920046
26986,0.20372255504022493,0.5895945145088806
26987,0.05996426552800619,0.18053810010056262
26988,0.04234526322806583,0.11879532983340006
26989,0.31893404683023074,0.7639892912478059
26990,0.014381215047009753,0.06328986909432756
26991,0.2982713583713487,0.5283312359663876
26992,0.28378618891572205,0.4194592915991197
26993,0.1478926671941865,0.8576087782841078
26994,0.17258368226757514,0.38183078457245917
26995,0.1422457094136771,0.39884310506541343
26996,0.24326261668483437,0.3506341904852893
26997,0.015818470126235308,0.056385921319551606
26998,0.05337118203263907,0.07447180271856069
26999,0.3655849335017304,0.5109734850096397
27000,0.12371605789652018,0.39689900807789535
27001,0.047778932162430995,0.8011809532498488
27002,0.012276598016567431,0.2369002390516313
27003,0.022608580355647983,0.05274658508091182
27004,0.09421131169339211,0.2510553314753443
27005,0.32533761810947426,0.7445093165172888
27006,0.8062995536184037,0.922157946432657
27007,0.06527540667380029,0.18698584328333065
27008,0.04643473351454491,0.05867043536789825
27009,0.050551099499421555,0.24287849486913832
27010,0.11107061039463864,0.2001511221652315
27011,0.08106896140253173,0.14739452523512817
27012,0.29408435534241995,0.581148265512252
27013,0.10287785029030319,0.42703886581875833
27014,0.031160517376528463,0.2575539872834266
27015,0.06564776382301311,0.16602286805660668
27016,0.17622121905888508,0.412952748467996
27017,0.4710388384377307,0.7304633695818363
27018,0.08733044944372542,0.300323720899806
27019,0.9059234391042094,0.9645936297864722
27020,0.19197246136995436,0.23664308539288184
27021,0.12394220242971245,0.4734377140025982
27022,0.17627697654494215,0.31176841970072267
27023,0.16254067857662843,0.1841580210571528
27024,0.09075016488547755,0.273288905756638
27025,0.04564419829244068,0.019407522872317142
27026,0.0978302497926821,0.3723973160805512
27027,0.09949526605611199,0.7641495400202961
27028,0.3685656574085045,0.872789995504086
27029,0.07459303941146464,0.30301059348438714
27030,0.11792578262984378,0.1918101519514137
27031,0.232322585416629,0.825798419361517
27032,0.1535975652850899,0.46282842788990797
27033,0.32489224832349534,0.7400869905647924
27034,0.008623524964246832,0.6551580374817171
27035,0.1421646657147491,0.27673922553083585
27036,0.20909936571051216,0.6844135688979209
27037,0.5910014171948067,0.7729619693143731
27038,0.044644094453318434,0.032675701016354884
27039,0.7584724628418014,0.92899834187943
27040,0.16960838913106774,0.16415345714524182
27041,0.15047352387541008,0.5786944419485798
27042,0.06774239291147499,0.5091819635532577
27043,0.5589655851181432,0.7940395522156811
27044,0.009524476828611935,0.037187134366405826
27045,0.18655094826313137,0.6614282547863845
27046,0.06832808637050478,0.12233112873095257
27047,0.4946479942737168,0.3989670967366458
27048,0.13568121396181956,0.3335104900744204
27049,0.2562550583645632,0.8959921846198365
27050,0.04634724278622368,0.5606115014490827
27051,0.1093949559487685,0.2286590646741391
27052,0.10668060859320332,0.2433149820077171
27053,0.8879922959405746,0.9671004112051012
27054,0.03629496210724351,0.08461292616693954
27055,0.1097442867247708,0.8637978442170593
27056,0.014814685377087718,0.026952946863760624
27057,0.0335760235921157,0.03822038051078074
27058,0.861212015692301,0.9547834818995798
27059,0.06145803494218834,0.206806133921833
27060,0.027177597485084855,0.42355832862524867
27061,0.09260723434070305,0.4786877450797606
27062,0.08256480087395415,0.5279405011587202
27063,0.08565888065280265,0.5902869129398237
27064,0.22192964624775038,0.6199095053960921
27065,0.061613252043932296,0.31066210420006035
27066,0.05097573051497636,0.6196504811578619
27067,0.3495142054107525,0.6479610972466915
27068,0.8786289225223947,0.9457333635449015
27069,0.5623553410897121,0.9494994244338173
27070,0.06456531753903161,0.09801410347010604
27071,0.05536682887647437,0.0830783453316401
27072,0.08810051960634843,0.6539209599654614
27073,0.026776484048835814,0.851127693178657
27074,0.038558459055150915,0.32018221963369214
27075,0.6823146945578268,0.8433570139691051
27076,0.5654022126378552,0.705769189773474
27077,0.029241847952516997,0.0777038377892318
27078,0.30497489170366027,0.8469183256950022
27079,0.299422489268543,0.9364718903694049
27080,0.07172214546187383,0.24432927679812982
27081,0.01914269390029622,0.6697565316777018
27082,0.1909996830846277,0.38694453727939787
27083,0.047918201393305264,0.20898359978889514
27084,0.869418149745521,0.7095124932650839
27085,0.04147521606869845,0.018110853714676033
27086,0.06631832005808085,0.0893547283576959
27087,0.196453745351327,0.3054617484431142
27088,0.20860205950104457,0.7373057186336187
27089,0.20079213514765734,0.23166549967044187
27090,0.24392077848345736,0.6226750809314815
27091,0.5333385584007231,0.15953354220693788
27092,0.10840575507384607,0.2843030438949678
27093,0.18219357663515676,0.3021290601014821
27094,0.00946329020224634,0.04985343712317714
27095,0.06891905062235254,0.5338094720331178
27096,0.02653507400186624,0.237114101056877
27097,0.6089706059275292,0.7860241011300925
27098,0.5325944817415637,0.8431881772116698
27099,0.16096481359481907,0.47822513235696085
27100,0.05516888257407407,0.7575883072835711
27101,0.07165960876433525,0.6423366968038403
27102,0.10536644057073669,0.8246886157968203
27103,0.017638212983962336,0.05374668642819344
27104,0.291691722493318,0.48913257617443906
27105,0.05749575914594629,0.4712198979223434
27106,0.6946722161770292,0.9206458493282136
27107,0.3921108255695996,0.6837894932000724
27108,0.09953155030062777,0.24947312786866022
27109,0.08954922100870427,0.23047270217372412
27110,0.13279787849897254,0.5158782950229834
27111,0.04255649583627042,0.40131182153119027
27112,0.2113296766979304,0.6053006137780912
27113,0.11715495855994514,0.2937296273157246
27114,0.07670882304661412,0.19904512989086445
27115,0.5067041908391442,0.8408617622240077
27116,0.14724322446950058,0.9057579175854066
27117,0.0749398892266142,0.1321172955728447
27118,0.16677359755066315,0.5800422427546242
27119,0.08859505972455771,0.45342265225043865
27120,0.33393145442098604,0.9827841654156575
27121,0.014488312451727702,0.691592076237543
27122,0.04186308278056608,0.2454297575539798
27123,0.05505023664745889,0.12050554247726726
27124,0.046734308248477976,0.09804661557463634
27125,0.034448399527255216,0.0761265776672106
27126,0.38286911539464197,0.06469564134140235
27127,0.092141099780213,0.15476541571267516
27128,0.17058033745622894,0.5982329207316559
27129,0.5984846823513178,0.6208109733981779
27130,0.10818292712775959,0.20267722748467426
27131,0.0467748722476399,0.06846156130377211
27132,0.4962064919679321,0.9307085187726527
27133,0.08452213284142909,0.5838887546726425
27134,0.6366094696396598,0.9179278500093856
27135,0.18510650507675422,0.5815616042167436
27136,0.08769778135144038,0.5784731869754111
27137,0.06599275283032977,0.19301342743439354
27138,0.15327794659652352,0.503069174733266
27139,0.1030430663843866,0.10460490120835139
27140,0.8945872169458527,0.9507736360422885
27141,0.5549473042629725,0.8215993449818709
27142,0.07608614632367341,0.3073250047617595
27143,0.30285996050283115,0.5180212519412681
27144,0.05909461851709197,0.057182843510299494
27145,0.4870571877028481,0.7040219096647969
27146,0.03956637097465339,0.9235295514615229
27147,0.06111168167489749,0.28178062670743564
27148,0.23132123508874952,0.28072343665938987
27149,0.3026959450845371,0.18053599653126237
27150,0.6585155484323297,0.9697718957544073
27151,0.14728199885166837,0.7210558138080757
27152,0.030213038999793353,0.23423835841968743
27153,0.25241798168296253,0.8346321766343483
27154,0.6857376522948545,0.8729428223475343
27155,0.16100305559900074,0.6770972067164769
27156,0.01525516428256016,0.37104843959847916
27157,0.011195821332769574,0.46764007476255715
27158,0.08362117926195775,0.4170180417900086
27159,0.05371578240753723,0.23027582359372475
27160,0.20243829340821426,0.18575894004642998
27161,0.2863767502794088,0.47899521332864653
27162,0.18429326915624605,0.9374205111236062
27163,0.6699751922411842,0.5325970920680231
27164,0.2074931041413755,0.10920347287172558
27165,0.41501718159073414,0.5866633690837311
27166,0.0892416731172811,0.17512821094537318
27167,0.12049642099723061,0.44006781757044805
27168,0.14138996727941744,0.6628435512712749
27169,0.41388471398311544,0.6117173541308946
27170,0.37774500907118447,0.8343146426198531
27171,0.04919741581958325,0.3481815398123391
27172,0.05365697654111013,0.8479802458615043
27173,0.20930222939604767,0.5192224754151484
27174,0.05769941715549018,0.08831946029306166
27175,0.0725828258280882,0.1471189551984722
27176,0.5698119225643329,0.9579995601248609
27177,0.8321212966734528,0.944229689965881
27178,0.15332701363537202,0.37125836948322155
27179,0.0677877939929049,0.2264040240171755
27180,0.268492394119131,0.35190459161207954
27181,0.030927479457838324,0.8007286084605575
27182,0.6051264095792767,0.899431161395155
27183,0.04193738260120771,0.5759325960759196
27184,0.035035586450873075,0.407254805083287
27185,0.4581615695069309,0.7928088584098127
27186,0.1304617656639496,0.5586832609152894
27187,0.08229679188417775,0.12559034139354017
27188,0.06835403821209268,0.44456020373594435
27189,0.07326776913466669,0.499979299533592
27190,0.48004605128872513,0.7943321603261769
27191,0.1657785069718979,0.9510259592959419
27192,0.4873119588203758,0.7723907526872754
27193,0.017061641549939464,0.19618883481943392
27194,0.13975132581221433,0.4036462415723583
27195,0.04624601041599557,0.19268260818378516
27196,0.2754697385093946,0.2605126351707429
27197,0.05303410249294308,0.6835982428514396
27198,0.9342126105931311,0.9895867873048274
27199,0.029841152056099503,0.13368085519397518
27200,0.2728722826318168,0.6779095871096255
27201,0.7299401343203241,0.9288968173623993
27202,0.08038018971027305,0.030356738085973507
27203,0.05808576787178945,0.10574505635689091
27204,0.030215440405503873,0.08917674572891998
27205,0.06258338858834556,0.22281559084633062
27206,0.1306980598748421,0.21901308178593404
27207,0.0736662591151784,0.15532685994838025
27208,0.8107084809003144,0.7691783621827236
27209,0.12489283559149654,0.2476139399763141
27210,0.32398003143911236,0.38584596828515066
27211,0.12096867858001166,0.2685635776065814
27212,0.6216169539468798,0.9527039338636352
27213,0.5259394355005979,0.6053699674508857
27214,0.026459140065329283,0.06613441967911292
27215,0.15348595963653974,0.817098135465936
27216,0.10523464906805642,0.9105018950200289
27217,0.10499264688852113,0.20254055778555174
27218,0.740706042873494,0.9657247555957276
27219,0.45472391212324664,0.6724416939265856
27220,0.10996543973017993,0.35532135833625933
27221,0.20821561902106464,0.6333957381038507
27222,0.2086461248858029,0.5926188022676909
27223,0.06277901679136536,0.705806046273543
27224,0.23991112536876155,0.7629706389362174
27225,0.20284653056410762,0.29267875497630386
27226,0.029004202758117215,0.2593111608413958
27227,0.16152001828147763,0.3549357466805363
27228,0.4862393692650283,0.8252834538668297
27229,0.711582333967163,0.912568208663454
27230,0.22704136137696188,0.9758107549948055
27231,0.45526812621860197,0.8130801396247717
27232,0.10189809112663901,0.5065882949033171
27233,0.28806135418510775,0.13874478050839362
27234,0.04988980745632045,0.02456881609381125
27235,0.9033684317567138,0.9594824834409589
27236,0.11610041634758793,0.9188013403677249
27237,0.2938992870567992,0.5450590265166577
27238,0.3120456205754743,0.7540791828288071
27239,0.4633395114680469,0.18295610984933203
27240,0.08644069462272433,0.38545866385078265
27241,0.08081868178262042,0.23697357051232787
27242,0.09820801126941961,0.4442152584917997
27243,0.03587919922903879,0.07324753670851732
27244,0.05188045631600113,0.10745417722654695
27245,0.1229890565153725,0.4484836204723356
27246,0.8457395440806235,0.9512837608954389
27247,0.18018643471786644,0.930599813451089
27248,0.15634320798484655,0.6622195447808459
27249,0.1221309630408965,0.6427439544535994
27250,0.09723850758393035,0.27194619175991414
27251,0.09709492288356056,0.3071235761385061
27252,0.3361999306945241,0.6760340930331973
27253,0.07893890157177563,0.9150320962544116
27254,0.8865088443951071,0.9671532701656506
27255,0.1285976571266801,0.33942207079371145
27256,0.569522528023139,0.9535316426193291
27257,0.3628804032447848,0.5010487850216702
27258,0.47358008963322623,0.8320794512315373
27259,0.6144915093412378,0.9247071172151419
27260,0.14500158414508116,0.5433942745100088
27261,0.12558795179293858,0.6700754540626728
27262,0.2865920796857843,0.5759977846254607
27263,0.0815680621832345,0.12113961779481565
27264,0.062155051345893685,0.06758651442049893
27265,0.05491426975188095,0.2510954154793609
27266,0.16121861086092093,0.377672385691511
27267,0.13433133768740388,0.7710106519185512
27268,0.015844064661410907,0.13662998558606787
27269,0.7022230740158618,0.3175304472300686
27270,0.03431508452040343,0.09263817764546153
27271,0.04924466727761297,0.3260684561587443
27272,0.01045792764955661,0.28454564595065035
27273,0.053518220407716977,0.18093308337419786
27274,0.10219531436874109,0.4421072159130239
27275,0.17922029807477743,0.40259717310642446
27276,0.011492381801345767,0.12504615937930277
27277,0.04919982730343248,0.8213723244565865
27278,0.145143304454961,0.3016020098109049
27279,0.10889117547139024,0.2898521709009195
27280,0.21248836462453718,0.3214970885395863
27281,0.0585284130212835,0.2891091150479905
27282,0.07914531156907825,0.8997435618784326
27283,0.006653277305694205,0.03267724966752913
27284,0.17794138771043874,0.343598277621538
27285,0.10599123594804191,0.44290763058760935
27286,0.07243818743561259,0.22017557223040696
27287,0.18159706903170145,0.5296462490248782
27288,0.62238473888437,0.8484252252781413
27289,0.2758543663015759,0.43725129599063073
27290,0.019824872932166504,0.07049378526318702
27291,0.7032925029160418,0.8464870229094668
27292,0.058160856214740646,0.6691265461478823
27293,0.12321362463786645,0.9673859213223904
27294,0.017823055627081533,0.04337109068070096
27295,0.2655727617528859,0.8564662100903478
27296,0.06975472336938097,0.7840194774336864
27297,0.058595873295011605,0.7083227537497905
27298,0.09209464877114121,0.29573504900421355
27299,0.31605903240362787,0.773337489232671
27300,0.16202395902613104,0.9607401479094221
27301,0.006551954153168827,0.03202294580581815
27302,0.1388775633729869,0.5729371526545782
27303,0.024145148343540927,0.07596933027157915
27304,0.09918395227045239,0.7727343929153222
27305,0.03590969953460342,0.042239305859784526
27306,0.2135864674385452,0.5785822344282637
27307,0.6742302822394295,0.7607605174484566
27308,0.12468960657292512,0.1841264944010255
27309,0.5441870194980061,0.9687469321494568
27310,0.05207263226511271,0.12753957568622695
27311,0.11315115122177152,0.12112550122607829
27312,0.06464229794179574,0.3457836825952532
27313,0.0879139929681952,0.1274740005866357
27314,0.052408845703220505,0.066667915610102
27315,0.11044263619436871,0.2833359912460873
27316,0.3426858152860446,0.7956221328582092
27317,0.060016785749576876,0.12660290948135072
27318,0.24418958627220305,0.2999022370050492
27319,0.4767736349543902,0.8712203355212721
27320,0.37421994044941304,0.6465657226672766
27321,0.03986994940209883,0.5437768880580801
27322,0.15304321940949014,0.05552771216066798
27323,0.10056274904524432,0.6122604886287547
27324,0.38503495882684147,0.6198497239785667
27325,0.7672540171080746,0.9438856701925377
27326,0.15859138402459913,0.6538470620820044
27327,0.12970952093667262,0.3709393392080626
27328,0.2255277142484571,0.5128108064765892
27329,0.10804962102282482,0.3157773634285568
27330,0.014697329459874814,0.4992874091239341
27331,0.09882190974946146,0.19920591857952125
27332,0.19220785280489228,0.9569957046477097
27333,0.5990465765647655,0.7100906633933202
27334,0.05774921677221373,0.04394906364916424
27335,0.16224425581864693,0.10028207350547455
27336,0.07268793992859728,0.17157577130818846
27337,0.27000834622336023,0.7795959850834752
27338,0.1794032601555666,0.3955612305845458
27339,0.24625120091789032,0.29032722617636214
27340,0.021658143321263174,0.19999250222503548
27341,0.20018781916352124,0.699280278461464
27342,0.02905948643978367,0.6152149015433194
27343,0.04995261223678884,0.12206949118498635
27344,0.3240758022426242,0.5618005441987088
27345,0.06980420911659668,0.27908304532425465
27346,0.8442748143510942,0.9717821050257702
27347,0.7728057594534096,0.9553877884838862
27348,0.1318383304910275,0.27305017227909745
27349,0.058058112633338155,0.20562183894647823
27350,0.2150704196789653,0.9448644651215947
27351,0.8200986367477678,0.8906262929262924
27352,0.1053301689082742,0.3525213524811325
27353,0.008902678756317261,0.0847847855985921
27354,0.166958276971432,0.6554056171838698
27355,0.2666474490645418,0.47691945959822835
27356,0.2145211768722757,0.590835345076271
27357,0.14054665397017865,0.3647539057158642
27358,0.2439144257083467,0.7539624989414007
27359,0.3505946309310447,0.8207062065960076
27360,0.14978637433592482,0.6258476445084714
27361,0.04520150116156237,0.929520790304681
27362,0.21373829424734384,0.42861338230960494
27363,0.14222507310630106,0.29651753370767375
27364,0.06282884744841741,0.43802799412793475
27365,0.2661963250206821,0.6350591220931907
27366,0.48586579722067846,0.6172618977522694
27367,0.23626273949606705,0.5104015159719728
27368,0.10989564961147832,0.5220539593345368
27369,0.06318044740804879,0.07693170815395298
27370,0.020713308123939785,0.8527357771931672
27371,0.2678800425235487,0.36289948757280416
27372,0.08338407383599895,0.2553249807810468
27373,0.7625048555474586,0.7396082390734394
27374,0.02940141516177318,0.32230088469440316
